marca_telefono,modelo_telefono,tienda,precio_usd,almacenamiento,ram,fecha_lanzamiento,dimensiones,peso,tipo_pantalla,tama̱o_pantalla,resolucion_pantalla,sistema operativo,nfc,usb,bateria,caracteristicas_sensores,colores,video,chipset,cpu,gpu,a̱o,plegable,densidad ppi, quantile_10,quantile_50,quantile_90,rango_precio,tipo_os,version_os,tama̱o_bateria,colores_disponibles,empresa_chip,n̼cleo_cpu,empresa_gpu,huella digital,resolucion_video
12,184,3,235.0,256,8,2023-04-11,322,195.0,114,6.72,4,125,1,5,5000,25,315,5,109,79,6,2023-01-01,0,391,118.514,329.99,999.99,2,0,4,1,2,7,3,0,4,0
12,173,3,167.62,256,12,2021-03-26,88,192.0,87,6.55,4,59,1,15,4500,50,411,156,132,30,14,2021-01-01,0,402,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
12,170,3,897.0,128,8,2020-04-21,92,180.0,92,6.55,4,23,1,15,4300,44,309,53,130,28,13,2020-01-01,0,402,100.8,196.81,491.512,0,0,0,2,4,7,3,0,5,1
12,170,3,499.95,256,12,2020-04-21,92,180.0,92,6.55,4,23,1,15,4300,44,309,53,130,28,13,2020-01-01,0,402,100.8,196.81,491.512,0,0,0,2,4,7,3,0,5,1
12,174,3,550.0,256,8,2021-03-30,215,197.0,168,6.7,49,67,1,15,4500,50,281,147,132,29,14,2021-01-01,0,525,127.03,249.99,581.99,2,0,1,1,3,7,3,0,5,2
13,207,3,293.0,256,12,2021-06-11,40,182.0,61,6.43,4,44,1,5,4300,50,385,94,62,84,52,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,2,4,6,3,3,5,1
13,188,3,350.0,64,4,2021-07-17,250,190.0,123,6.52,60,44,0,5,5000,31,316,5,83,108,70,2021-01-01,0,269,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
13,191,3,179.99,128,8,2021-11-18,250,190.0,123,6.52,60,26,1,5,5000,31,316,5,83,108,70,2021-01-01,0,269,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
13,190,3,441.0,128,4,2021-04-14,200,190.0,137,6.5,4,26,1,5,5000,25,159,6,100,68,6,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,3,7,3,0,4,0
13,204,3,539.0,512,12,2024-06-25,138,177.0,24,6.7,6,175,1,5,5000,44,230,78,51,118,50,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,3,6,3,3,5,1
13,200,3,359.25,256,8,2022-03-14,94,196.0,27,6.55,4,103,1,15,4800,50,79,55,132,29,14,2022-01-01,0,402,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,1
13,195,3,495.0,128,8,2022-03-16,289,191.0,138,6.59,6,26,1,5,5000,31,376,5,106,114,2,2022-01-01,0,401,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
13,201,3,1070.0,256,12,2022-03-14,240,218.0,182,6.7,49,103,1,15,5000,50,104,55,136,42,20,2022-01-01,0,525,114.99,246.27,790.56,0,0,3,1,3,7,3,0,5,1
13,208,3,530.0,256,8,2022-04-02,81,175.0,62,6.43,4,103,1,5,4500,44,130,6,106,114,2,2022-01-01,0,409,114.99,246.27,790.56,2,0,3,1,2,7,3,0,5,0
13,203,3,372.72,256,12,2024-01-25,184,182.0,31,6.7,6,151,1,5,5000,44,405,77,46,88,52,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,2,6,3,3,5,1
13,199,3,620.0,256,12,2021-03-19,232,193.0,163,6.7,49,63,1,15,4500,50,177,55,132,30,14,2021-01-01,0,525,127.03,249.99,581.99,0,0,1,1,6,7,3,0,5,1
13,197,3,849.0,512,12,2023-09-08,387,198.0,97,6.8,11,137,1,5,4300,25,135,93,66,44,35,2023-01-01,1,403,118.514,329.99,999.99,2,0,4,2,3,6,3,2,4,1
13,202,3,428.36,256,8,2023-07-15,183,185.0,28,6.7,6,143,1,5,5000,44,358,79,46,88,52,2023-01-01,0,394,118.514,329.99,999.99,2,0,4,1,2,6,3,3,5,1
13,198,3,660.0,256,12,2021-03-19,80,184.0,71,6.55,4,43,1,5,4500,50,172,61,130,28,13,2021-01-01,0,402,127.03,249.99,581.99,0,0,1,1,2,7,3,0,5,1
13,187,3,405.0,32,3,2020-10-27,260,175.0,123,6.52,60,1,0,34,4230,11,150,5,82,111,70,2020-01-01,0,269,100.8,196.81,491.512,2,0,0,2,2,6,3,4,3,0
14,220,3,539.0,128,6,2020-03-13,251,202.0,137,6.6,4,13,1,5,4300,25,225,88,112,81,5,2020-01-01,0,399,100.8,196.81,491.512,0,0,0,2,3,7,3,0,4,1
14,223,3,199.99,128,8,2022-02-23,284,195.0,109,6.6,6,101,1,5,5000,25,242,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,3,7,3,0,4,0
14,217,3,534.98,256,8,2024-01-29,143,196.0,21,6.7,6,164,1,3,5000,44,388,88,122,116,16,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,3,7,3,0,5,1
14,216,3,540.0,256,8,2024-01-29,143,190.0,21,6.7,6,164,1,3,5000,44,387,88,111,106,16,2024-01-01,0,394,161.707,550.45,1375.35,2,0,5,1,2,7,3,0,5,1
14,241,3,215.0,128,4,2024-01-23,338,186.0,148,6.74,60,127,0,3,5000,31,359,5,155,62,42,2024-01-01,0,260,161.707,550.45,1375.35,2,0,4,1,2,8,3,3,4,0
14,237,3,655.0,128,8,2022-03-30,225,188.0,23,6.7,6,100,1,3,5000,44,333,58,57,123,49,2022-01-01,0,394,114.99,246.27,790.56,2,0,3,1,3,6,3,3,5,1
14,227,3,266.12,64,4,2022-03-31,298,197.0,119,6.5,60,37,0,33,5000,22,224,5,155,62,42,2022-01-01,0,270,114.99,246.27,790.56,2,0,1,1,2,8,3,3,4,0
14,222,3,279.0,128,8,2022-04-12,93,178.0,244,6.4,4,83,0,5,5000,44,235,5,106,114,2,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,0
14,225,3,209.75,128,4,2022-01-10,289,190.0,137,6.6,6,60,1,5,5000,31,22,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
14,225,3,179.99,128,6,2022-01-10,289,190.0,137,6.6,6,60,1,5,5000,31,22,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,1,1,2,7,3,0,4,0
14,228,3,109.0,64,6,2022-02-14,288,189.0,125,6.6,5,37,1,5,5000,25,178,5,156,64,46,2022-01-01,0,401,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
14,228,3,90.0,128,4,2022-02-14,288,189.0,125,6.6,5,37,1,5,5000,25,178,5,156,64,46,2022-01-01,0,401,114.99,246.27,790.56,1,0,1,1,2,8,3,3,4,0
14,236,3,249.99,128,8,2021-07-30,67,180.0,230,6.43,4,61,1,5,4300,44,34,97,119,18,11,2021-01-01,0,409,127.03,249.99,581.99,2,0,1,2,4,7,3,0,5,1
14,212,3,361.0,128,4,2022-11-11,82,178.0,243,6.4,4,83,1,5,5000,25,408,5,76,71,44,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,2,6,3,3,4,0
14,231,3,275.0,256,8,2023-03-08,324,189.5,149,6.72,4,126,1,3,5000,31,389,2,89,64,41,2023-01-01,0,392,118.514,329.99,999.99,2,0,4,1,3,6,3,3,4,0
14,230,3,159.99,256,8,2023-05-31,339,182.0,148,6.74,4,127,0,3,5000,25,106,5,155,62,42,2023-01-01,0,390,118.514,329.99,999.99,2,0,4,1,2,8,3,3,4,0
15,273,3,122.64,128,4,2019-12-16,56,172.0,223,6.5,4,21,1,5,4000,36,341,69,18,110,59,2019-01-01,0,405,130.8,249.0,403.566,1,0,0,2,4,1,3,3,5,1
15,302,3,119.99,128,8,2020-10-02,79,190.0,234,6.5,4,22,1,28,4500,36,115,58,130,28,13,2020-01-01,0,407,100.8,196.81,491.512,2,0,0,1,6,7,3,0,5,1
15,302,3,479.97,256,8,2020-10-02,79,190.0,234,6.5,4,22,1,28,4500,36,115,58,130,28,13,2020-01-01,0,407,100.8,196.81,491.512,2,0,0,1,6,7,3,0,5,1
15,272,3,129.99,128,6,2020-11-11,290,193.0,223,6.6,60,21,1,3,5000,44,344,102,115,78,6,2020-01-01,0,266,100.8,196.81,491.512,2,0,0,1,3,7,3,0,5,1
15,309,3,219.95,256,8,2022-02-25,6,167.0,78,6.1,1,88,1,28,3700,59,330,135,14,25,73,2022-01-01,0,425,114.99,246.27,790.56,2,0,3,2,9,1,3,5,5,2
15,309,4,449.99,256,8,2022-02-25,6,167.0,78,6.1,1,88,1,28,3700,59,330,135,14,25,73,2022-01-01,0,425,114.99,246.27,790.56,2,0,3,2,9,1,3,5,5,2
15,306,3,150.0,128,8,2022-01-07,38,177.0,75,6.4,1,87,1,32,4500,44,410,51,133,31,15,2022-01-01,0,403,114.99,246.27,790.56,2,0,3,1,4,7,3,0,5,1
15,306,3,499.0,256,8,2022-01-07,38,177.0,75,6.4,1,87,1,32,4500,44,410,51,133,31,15,2022-01-01,0,403,114.99,246.27,790.56,2,0,3,1,4,7,3,0,5,1
15,244,3,99.0,32,4,2022-01-21,277,196.0,218,6.5,60,58,0,33,5000,2,27,5,153,61,46,2022-01-01,0,270,114.99,246.27,790.56,1,0,1,1,3,8,3,3,0,0
15,321,3,219.22,64,6,2018-03-01,50,189.0,249,6.2,43,190,1,9,3500,62,246,50,20,120,58,2018-01-01,0,529,140.912,213.85,310.648,2,0,16,2,8,1,3,3,3,1
15,321,3,148.44,128,6,2018-03-01,50,189.0,249,6.2,43,190,1,9,3500,62,246,50,20,120,58,2018-01-01,0,529,140.912,213.85,310.648,2,0,16,2,8,1,3,3,3,1
15,295,3,278.0,512,12,2019-08-23,178,196.0,84,6.8,44,192,1,9,4300,59,10,52,22,90,62,2019-01-01,0,498,130.8,249.0,403.566,2,0,17,2,4,1,3,3,5,1
15,281,3,159.07,128,8,2020-01-17,239,179.0,224,6.7,4,21,1,5,4500,44,340,70,97,77,5,2020-01-01,0,393,100.8,196.81,491.512,2,0,0,1,4,7,3,0,5,1
15,301,3,169.79,128,12,2020-03-06,25,163.0,77,6.2,48,22,1,28,4000,59,132,136,23,91,65,2020-01-01,0,563,100.8,196.81,491.512,2,0,0,2,5,1,3,3,5,2
15,300,3,121.77,128,8,2019-03-08,3,150.0,84,5.8,0,193,1,9,3100,26,345,107,21,89,62,2019-01-01,0,438,130.8,249.0,403.566,1,0,17,3,6,1,3,3,4,1
15,300,3,144.5,256,8,2019-03-08,3,150.0,84,5.8,0,193,1,9,3100,26,345,107,21,89,62,2019-01-01,0,438,130.8,249.0,403.566,2,0,17,3,6,1,3,3,4,1
15,320,3,130.0,128,4,2018-03-09,18,163.0,249,5.8,43,190,1,9,3000,62,245,50,20,120,58,2018-01-01,0,570,140.912,213.85,310.648,1,0,16,3,7,1,3,3,3,1
15,298,3,169.99,128,8,2019-03-08,22,157.0,84,6.1,44,193,1,18,3400,60,346,107,21,89,62,2019-01-01,0,550,130.8,249.0,403.566,2,0,17,3,8,1,3,3,5,1
15,298,3,259.0,512,8,2019-03-08,22,157.0,84,6.1,44,193,1,18,3400,60,346,107,21,89,62,2019-01-01,0,550,130.8,249.0,403.566,2,0,17,3,8,1,3,3,5,1
15,299,3,170.0,128,8,2019-03-08,44,175.0,84,6.4,44,193,1,18,4100,60,347,107,21,89,62,2019-01-01,0,522,130.8,249.0,403.566,2,0,17,2,10,1,3,3,5,1
15,299,3,485.99,512,8,2019-03-08,44,175.0,84,6.4,44,193,1,18,4100,60,347,107,21,89,62,2019-01-01,0,522,130.8,249.0,403.566,0,0,17,2,10,1,3,3,5,1
15,299,3,489.0,1000,12,2019-03-08,44,175.0,84,6.4,44,193,1,18,4100,60,347,107,21,89,62,2019-01-01,0,522,130.8,249.0,403.566,0,0,17,2,10,1,3,3,5,1
15,245,3,68.49,32,3,2021-08-18,277,196.0,218,6.5,60,49,1,3,5000,30,29,5,82,111,70,2021-01-01,0,270,127.03,249.99,581.99,1,0,1,1,3,6,3,4,4,0
15,245,3,130.0,32,4,2021-08-18,277,196.0,218,6.5,60,49,1,3,5000,30,29,5,82,111,70,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
15,245,7,159.99,32,3,2021-08-18,277,196.0,218,6.5,60,49,1,3,5000,30,29,5,82,111,70,2021-01-01,0,270,127.03,249.99,581.99,2,0,1,1,3,6,3,4,4,0
15,311,3,274.0,256,8,2022-02-25,42,195.0,82,6.6,1,88,1,28,4500,59,330,135,14,25,73,2022-01-01,0,393,114.99,246.27,790.56,2,0,3,1,9,1,3,5,5,2
15,311,7,999.99,256,8,2022-02-25,42,195.0,82,6.6,1,88,1,28,4500,59,330,135,14,25,73,2022-01-01,0,393,114.99,246.27,790.56,0,0,3,1,9,1,3,5,5,2
15,311,4,829.99,256,8,2022-02-25,42,195.0,82,6.6,1,88,1,28,4500,59,330,135,14,25,73,2022-01-01,0,393,114.99,246.27,790.56,0,0,3,1,9,1,3,5,5,2
15,262,3,147.99,64,6,2022-03-25,320,195.0,220,6.6,5,107,1,3,5000,17,77,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,262,3,174.99,128,4,2022-03-25,320,195.0,220,6.6,5,107,1,3,5000,17,77,5,106,114,2,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,310,3,360.99,256,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,310,3,384.95,512,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,310,3,394.95,1000,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,2,0,3,1,8,1,3,5,5,2
15,310,7,829.0,256,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,0,0,3,1,8,1,3,5,5,2
15,310,7,929.0,512,12,2022-02-25,228,228.0,82,6.8,45,88,1,28,5000,59,329,135,14,25,73,2022-01-01,0,500,114.99,246.27,790.56,0,0,3,1,8,1,3,5,5,2
15,254,3,87.0,32,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,1,0,3,1,4,1,3,3,4,0
15,254,3,104.0,64,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,1,0,3,1,4,1,3,3,4,0
15,254,3,114.99,128,4,2022-03-23,313,195.0,218,6.6,5,97,1,5,5000,14,77,5,17,101,40,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,1,3,3,4,0
15,278,3,134.09,128,6,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,278,3,183.7,128,8,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,278,3,219.99,256,6,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,278,3,389.0,256,8,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,278,7,499.99,128,6,2022-03-24,76,189.0,233,6.5,4,86,1,5,5000,39,69,100,9,84,51,2022-01-01,0,405,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,269,3,299.99,128,6,2022-04-20,78,186.0,242,6.4,4,87,1,5,5000,36,69,94,9,84,51,2022-01-01,0,411,114.99,246.27,790.56,2,0,3,1,4,1,3,3,5,1
15,256,3,79.0,128,4,2021-12-03,293,195.0,220,6.5,60,65,1,3,5000,18,17,5,43,71,44,2021-01-01,0,270,127.03,249.99,581.99,1,0,1,1,1,6,3,3,4,0
15,284,3,599.0,128,8,2022-04-22,244,181.0,226,6.7,4,87,1,5,5000,44,196,100,119,18,11,2022-01-01,0,393,114.99,246.27,790.56,2,0,3,1,3,7,3,0,5,1
15,263,3,100.0,64,6,2022-09-02,320,197.0,219,6.6,5,106,1,3,5000,19,77,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,1,0,3,1,4,7,3,0,4,0
15,263,7,299.99,64,6,2022-09-02,320,197.0,219,6.6,5,106,1,3,5000,19,77,5,109,79,6,2022-01-01,0,400,114.99,246.27,790.56,2,0,3,1,4,7,3,0,4,0
15,326,3,351.0,256,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,2,0,3,2,9,7,3,0,4,1
15,326,3,235.0,512,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,2,0,3,2,9,7,3,0,4,1
15,326,7,899.99,256,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,0,0,3,2,9,7,3,0,4,1
15,326,7,809.99,512,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,0,0,3,2,9,7,3,0,4,1
15,326,4,999.99,256,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,0,0,3,2,9,7,3,0,4,1
15,326,4,1059.99,512,8,2022-08-25,384,187.0,94,6.7,12,108,1,5,3700,26,93,64,137,49,19,2022-01-01,1,426,114.99,246.27,790.56,0,0,3,2,9,7,3,0,4,1
15,246,3,69.5,128,4,2022-10-10,292,192.0,218,6.5,60,98,0,3,5000,2,40,5,82,108,70,2022-01-01,0,270,114.99,246.27,790.56,1,0,3,1,4,6,3,4,0,0
15,330,3,848.0,512,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,0,0,3,2,4,7,3,0,4,2
15,330,3,629.77,1000,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,2,0,3,2,4,7,3,0,4,2
15,330,7,1599.99,512,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,0,0,3,2,4,7,3,0,4,2
15,330,7,1719.99,1000,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,0,0,3,2,4,7,3,0,4,2
15,330,4,1799.99,512,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,0,0,3,2,4,7,3,0,4,2
15,330,4,1919.99,1000,12,2022-08-25,377,263.0,94,7.6,53,111,1,28,4400,26,199,141,137,49,19,2022-01-01,1,373,114.99,246.27,790.56,0,0,3,2,4,7,3,0,4,2
15,329,3,399.95,512,12,2021-08-27,382,271.0,94,7.6,52,41,1,22,4400,26,325,108,132,30,14,2021-01-01,1,374,127.03,249.99,581.99,2,0,1,2,5,7,3,0,4,1
15,329,7,1799.99,512,12,2021-08-27,382,271.0,94,7.6,52,41,1,22,4400,26,325,108,132,30,14,2021-01-01,1,374,127.03,249.99,581.99,0,0,1,2,5,7,3,0,4,1
15,277,3,399.99,128,6,2021-09-01,84,189.0,233,6.5,4,65,1,5,4500,36,14,100,119,18,11,2021-01-01,0,405,127.03,249.99,581.99,2,0,1,1,4,7,3,0,5,1
15,248,3,119.99,32,4,2022-09-22,299,195.0,221,6.5,60,107,1,3,5000,13,40,5,17,101,40,2022-01-01,0,270,114.99,246.27,790.56,2,0,3,1,4,1,3,3,4,0
15,259,3,128.99,128,6,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,14,94,5,76,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,259,3,134.99,128,8,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,14,94,5,76,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,318,3,729.95,512,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,318,3,898.94,1000,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,318,7,1049.99,512,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,318,7,1219.99,1000,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,318,4,1219.99,512,12,2024-01-24,182,232.0,85,6.8,46,188,1,26,5000,59,395,111,145,2,26,2024-01-01,0,505,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,319,3,569.95,512,12,2024-01-24,57,196.0,85,6.7,46,188,1,26,4900,59,311,116,146,2,27,2024-01-01,0,513,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,319,7,999.99,512,12,2024-01-24,57,196.0,85,6.7,46,188,1,26,4900,59,311,116,146,2,27,2024-01-01,0,513,161.707,550.45,1375.35,2,0,5,1,7,7,0,0,5,2
15,271,3,249.99,128,8,2024-03-15,155,209.0,229,6.6,1,182,1,5,5000,36,206,97,11,113,54,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,3,5,1
15,271,3,248.87,256,8,2024-03-15,155,209.0,229,6.6,1,182,1,5,5000,36,206,97,11,113,54,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,3,5,1
15,271,7,399.99,128,8,2024-03-15,155,209.0,229,6.6,1,182,1,5,5000,36,206,97,11,113,54,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,3,5,1
15,280,3,299.99,256,8,2024-03-15,126,213.0,235,6.6,1,182,1,5,5000,36,206,97,12,121,72,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,5,5,1
15,280,3,311.5,256,12,2024-03-15,126,213.0,235,6.6,1,182,1,5,5000,36,206,97,12,121,72,2024-01-01,0,390,161.707,550.45,1375.35,2,0,5,1,4,1,3,5,5,1
15,316,3,469.98,256,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,316,3,614.5,512,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,316,7,719.99,256,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,316,7,779.99,512,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,316,4,859.99,256,8,2024-01-24,14,167.0,85,6.2,1,188,1,26,4000,59,311,116,146,2,27,2024-01-01,0,416,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,5,2
15,328,7,1099.99,512,12,2024-07-24,383,187.0,96,6.7,12,162,1,28,4000,26,412,63,145,2,26,2024-01-01,1,426,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,4,1
15,328,4,1099.99,512,12,2024-07-24,383,187.0,96,6.7,12,162,1,28,4000,26,412,63,145,2,26,2024-01-01,1,426,161.707,550.45,1375.35,2,0,5,2,7,7,0,0,4,1
15,332,7,1899.99,512,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,332,7,1899.99,1000,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,332,4,1899.99,512,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,332,4,2019.99,1000,12,2024-07-24,375,239.0,96,7.6,55,183,1,28,4400,26,287,160,145,2,26,2024-01-01,1,374,161.707,550.45,1375.35,0,0,5,2,5,7,0,0,4,2
15,251,3,125.0,128,6,2024-08-22,341,189.0,218,6.7,60,169,0,3,5000,31,90,2,73,64,41,2024-01-01,0,262,161.707,550.45,1375.35,1,0,5,1,3,6,3,3,4,0
15,317,3,649.99,256,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,317,3,709.99,512,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,317,7,649.99,256,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,317,7,709.99,512,8,2024-10-03,171,213.0,83,6.7,1,161,1,28,4700,36,91,146,16,0,75,2024-01-01,0,385,161.707,550.45,1375.35,2,0,5,1,5,1,4,5,5,2
15,265,3,159.95,256,8,2023-12-16,120,197.0,229,6.5,1,182,1,3,5000,17,95,103,9,84,51,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,1,3,3,4,1
15,265,7,299.99,256,8,2023-12-16,120,197.0,229,6.5,1,182,1,3,5000,17,95,103,9,84,51,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,1,3,3,4,1
15,260,3,199.99,128,6,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,17,96,6,42,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,260,3,139.0,128,8,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,17,96,6,42,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,260,3,132.0,256,8,2023-12-16,90,200.0,247,6.5,1,178,1,3,5000,17,96,6,42,71,44,2023-01-01,0,396,118.514,329.99,999.99,2,0,5,1,4,6,3,3,4,0
15,257,3,129.99,128,4,2023-03-27,344,201.0,218,6.6,5,124,1,3,5000,31,32,5,88,65,41,2023-01-01,0,400,118.514,329.99,999.99,2,0,4,1,4,6,3,3,4,0
15,312,3,354.9,256,8,2023-02-17,7,168.0,76,6.1,1,141,1,28,3900,59,321,115,141,58,23,2023-01-01,0,425,118.514,329.99,999.99,2,0,4,2,6,7,3,0,5,2
